segment_id_SEG-00313,segment_id_SEG-00483,segment_id_SEG-02129,land_use_Green,land_use_Institutional,land_use_Residential,land_use_Water,storm_drain_type_GratedInlet,storm_drain_type_Manhole,storm_drain_type_OpenChannel,storm_drain_proximity_m
False,False,False,False,False,False,False,False,False,False,3.6
False,False,False,False,False,True,False,False,False,False,258.1
False,False,False,False,False,False,False,False,False,False,267.4
False,False,False,False,False,False,False,False,False,False,60.4
False,False,False,False,False,False,False,False,False,False,372.8
False,False,False,False,False,False,False,False,True,False,52.6
False,False,False,False,False,True,False,False,False,True,7.7
False,False,False,False,False,True,False,False,True,False,86.3
False,False,False,False,False,True,False,False,False,False,107.1
False,False,False,False,False,True,False,True,False,False,134.0
False,False,False,False,False,False,False,False,False,True,211.9
False,False,False,False,False,False,False,True,False,False,154.0
False,False,False,False,True,False,False,True,False,False,157.1
False,False,False,False,False,False,False,True,False,False,129.9
False,False,False,False,False,True,False,False,False,False,116.2
False,False,False,False,False,True,False,False,False,False,10.6
False,False,False,False,False,False,False,False,False,True,130.2
False,False,False,True,False,False,False,False,True,False,223.3
False,False,False,False,False,False,False,False,True,False,23.8
False,False,False,True,False,False,False,False,False,False,32.0
False,False,False,False,False,False,False,False,False,True,139.4
False,False,False,False,False,False,False,False,False,False,419.5
False,False,False,False,False,True,False,False,True,False,56.0
False,False,False,False,False,False,False,False,True,False,54.7
False,False,False,False,False,False,False,True,False,False,117.1
False,False,False,False,False,True,False,True,False,False,133.8
False,False,False,False,False,False,False,True,False,False,83.8
False,False,False,False,False,True,False,True,False,False,48.6
False,False,False,False,False,False,False,False,True,False,56.7
False,False,False,False,False,True,False,False,False,False,2.4
False,False,False,True,False,False,False,False,False,True,63.3
False,False,False,False,False,False,False,True,False,False,67.9
False,False,False,True,False,False,False,False,False,False,20.5
False,False,False,False,False,False,False,False,True,False,88.0
False,False,False,False,False,False,False,False,True,False,65.2
False,False,False,False,True,False,False,False,False,False,565.4
False,False,False,False,False,True,False,False,False,True,223.5
False,False,False,False,True,False,False,False,True,False,304.4
False,False,False,False,False,False,False,False,False,True,198.3
False,False,False,False,False,True,False,True,False,False,89.9
False,False,False,True,False,False,False,False,False,False,167.5
False,False,False,False,False,True,False,False,False,True,86.9
False,False,False,False,False,False,False,False,False,False,81.2
False,False,False,False,False,True,False,False,False,True,29.0
False,False,False,False,False,False,False,False,False,False,35.0
False,False,False,True,False,False,False,False,False,False,110.8
False,False,False,False,False,False,False,False,False,False,58.6
False,False,False,False,False,False,False,False,True,False,47.1
False,False,False,False,False,False,False,True,False,False,100.3
False,False,False,False,False,True,False,False,False,True,325.0
False,False,False,False,False,False,False,False,False,False,30.6
False,False,False,False,False,False,True,False,True,False,412.4
False,False,False,False,False,False,False,True,False,False,52.9
False,False,False,True,False,False,False,False,False,False,249.7
False,False,False,False,False,False,False,True,False,False,19.9
False,False,False,True,False,False,False,False,False,False,48.3
False,False,False,False,False,False,False,False,False,True,81.8
False,False,False,False,False,False,False,False,False,False,36.0
False,False,False,False,False,False,False,False,False,False,107.6
False,False,False,False,False,False,False,False,False,False,322.5
False,False,False,False,False,False,False,False,True,False,78.1
False,False,False,False,False,False,True,False,False,True,288.8
False,False,False,False,False,False,False,False,False,False,60.3
False,False,False,False,False,False,True,False,False,True,470.2
False,False,False,False,False,False,False,True,False,False,113.4
False,False,False,False,False,True,False,False,False,False,13.9
False,False,False,False,False,False,False,True,False,False,144.4
False,False,False,False,False,False,False,False,True,False,293.2
False,False,False,False,False,False,False,False,False,False,128.6
False,False,False,False,False,False,False,True,False,False,100.7
False,False,False,False,False,True,False,False,False,True,224.8
False,False,False,False,False,False,False,True,False,False,178.8
False,False,False,False,False,True,False,True,False,False,30.3
False,False,False,False,False,False,False,False,False,True,32.5
False,False,False,False,False,False,False,True,False,False,83.7
False,False,False,False,False,True,False,False,False,True,387.8
False,False,False,False,False,False,False,True,False,False,88.6
False,False,False,False,False,True,False,False,False,False,15.2
False,False,False,False,False,False,False,False,False,True,64.8
False,False,False,False,False,True,False,False,True,False,30.8
False,False,False,False,False,False,False,True,False,False,119.2
False,False,False,False,True,False,False,False,True,False,160.9
False,False,False,False,False,False,False,False,True,False,29.6
False,False,False,False,True,False,False,False,False,True,275.5
False,False,False,False,False,False,False,True,False,False,35.5
False,False,False,True,False,False,False,False,True,False,50.7
False,False,False,False,False,True,False,False,True,False,16.4
False,False,False,False,False,False,False,False,False,False,113.7
False,False,False,False,False,False,True,False,False,False,291.4
False,False,False,False,False,True,False,False,False,False,12.2
False,False,False,False,False,False,False,False,False,False,76.1
False,False,False,False,True,False,False,False,False,False,372.4
False,False,False,False,False,True,False,False,True,False,34.2
False,False,False,False,False,True,False,True,False,False,71.6
False,False,False,False,False,True,False,False,False,False,152.6
False,False,False,True,False,False,False,True,False,False,233.5
False,False,False,False,False,False,False,False,False,True,379.7
False,False,False,True,False,False,False,False,False,True,342.1
False,False,False,True,False,False,False,False,False,False,0.2
False,False,False,False,False,False,False,False,False,True,129.2
False,False,False,False,False,False,False,True,False,False,0.7
False,False,False,False,False,False,False,False,False,False,190.2
False,False,False,False,False,False,False,False,True,False,113.2
False,False,False,False,False,True,False,False,False,False,46.0
False,False,False,False,False,False,False,False,True,False,34.5
False,False,False,False,False,False,False,False,False,True,84.6
False,False,False,False,False,True,False,False,False,True,3.4
False,False,False,False,False,True,False,False,False,False,36.0
False,False,False,False,False,False,False,False,True,False,61.8
False,False,False,False,False,False,False,False,True,False,45.6
False,False,False,False,False,True,False,False,False,True,165.2
False,False,False,True,False,False,False,False,False,False,91.3
False,False,False,True,False,False,False,False,False,False,106.2
False,False,False,False,False,False,False,False,True,False,83.0
False,False,False,False,True,False,False,True,False,False,275.5
False,False,False,True,False,False,False,False,True,False,161.2
False,False,False,False,False,False,False,False,True,False,96.6
False,False,False,False,False,True,False,False,False,False,41.0
False,False,False,False,False,False,False,False,False,True,105.2
False,False,False,False,False,True,False,False,True,False,5.9
False,False,False,False,False,False,False,False,True,False,232.7
False,False,False,True,False,False,False,False,True,False,238.6
False,False,False,False,False,False,False,False,True,False,14.7
False,False,False,False,False,True,False,True,False,False,53.8
False,False,False,False,False,False,False,False,False,False,44.3
False,False,False,False,False,True,False,False,False,False,6.7
False,False,False,False,False,False,True,False,False,False,171.9
False,False,False,False,False,True,False,True,False,False,34.2
False,False,False,False,False,False,False,False,False,False,116.7
False,False,False,False,False,True,False,False,False,False,483.5
False,False,False,False,False,False,False,False,False,True,143.4
False,False,False,False,False,True,False,False,True,False,98.4
False,False,False,False,True,False,False,False,True,False,139.0
False,False,False,False,False,False,False,True,False,False,20.8
False,False,False,False,False,True,False,False,False,True,290.5
False,False,False,False,False,True,False,False,False,False,27.9
False,False,False,False,False,False,False,False,False,True,364.2
False,False,False,False,False,True,False,False,False,True,9.5
False,False,False,False,False,False,False,False,False,False,178.3
False,False,False,False,True,False,False,False,True,False,226.4
False,False,False,False,False,False,False,False,False,True,177.6
False,False,False,False,False,False,False,False,True,False,41.6
False,False,False,False,False,False,False,False,False,True,4.7
False,False,False,False,False,True,False,True,False,False,83.1
False,False,False,False,False,False,False,False,False,False,37.7
False,False,False,False,False,False,False,False,False,False,45.4
False,False,False,False,False,False,True,False,False,False,141.6
False,False,False,False,False,False,False,False,False,False,66.5
False,False,False,False,False,True,False,False,False,True,244.8
False,False,False,False,True,False,False,True,False,False,109.7
False,False,False,True,False,False,False,False,False,True,39.5
False,False,False,False,False,False,False,False,True,False,50.0
False,False,False,False,False,False,False,False,False,False,171.8
False,False,False,False,False,True,False,True,False,False,110.2
False,False,False,False,False,True,False,False,False,False,162.7
False,False,False,False,False,True,False,False,False,True,156.9
False,False,False,False,False,False,True,True,False,False,211.4
False,False,False,False,False,True,False,False,False,False,153.1
False,False,False,False,False,False,False,False,False,True,144.7
False,False,False,True,False,False,False,True,False,False,132.2
False,False,False,False,False,True,False,False,True,False,55.7
False,False,False,False,False,False,False,False,True,False,68.4
False,False,False,True,False,False,False,True,False,False,111.7
False,False,False,False,False,False,False,False,False,False,114.1
False,False,False,False,False,False,False,True,False,False,166.0
False,False,False,False,False,False,False,False,False,False,82.7
False,False,False,False,False,True,False,False,False,False,0.9
False,False,False,False,False,False,False,False,True,False,85.8
False,False,False,False,True,False,False,True,False,False,98.7
False,False,False,False,False,False,False,False,False,True,130.6
False,False,False,False,True,False,False,False,True,False,188.3
False,False,False,False,False,False,False,False,False,False,18.7
False,False,False,False,True,False,False,False,True,False,256.7
False,False,False,False,False,True,False,False,True,False,100.0
False,False,False,True,False,False,False,False,True,False,211.1
False,False,False,False,False,False,False,False,False,False,113.0
False,False,False,False,False,False,False,False,True,False,67.7
False,False,False,False,False,False,False,True,False,False,8.4
False,False,False,False,False,True,False,True,False,False,3.7
False,False,False,False,False,False,False,False,False,True,493.3
False,False,False,False,False,True,False,False,False,False,51.0
False,False,False,True,False,False,False,False,False,False,299.1
False,False,False,False,False,True,False,False,True,False,90.2
False,False,False,True,False,False,False,False,True,False,297.9
False,False,False,False,False,True,False,False,False,False,106.8
False,False,False,False,True,False,False,False,False,False,195.2
False,False,False,False,False,True,False,False,False,False,42.2
False,False,False,False,False,False,False,False,False,False,96.3
False,False,False,False,False,False,False,False,True,False,102.7
False,False,False,False,False,False,False,True,False,False,105.2
False,False,False,False,False,False,False,True,False,False,159.3
False,False,False,False,False,False,False,True,False,False,31.3
False,False,False,False,False,True,False,False,True,False,23.3
False,False,False,False,False,True,False,False,False,True,155.9
False,False,False,True,False,False,False,True,False,False,79.0
False,False,False,False,False,False,False,False,True,False,259.9
False,False,False,True,False,False,False,False,True,False,123.7
False,False,False,False,False,False,False,False,False,True,401.3
False,False,False,False,False,False,False,False,False,True,1.3
False,False,False,True,False,False,False,False,True,False,193.4
False,False,False,False,False,True,False,False,False,False,378.8
False,False,False,False,False,False,False,True,False,False,85.6
False,False,False,False,False,True,False,False,False,False,26.5
False,False,False,True,False,False,False,False,False,True,115.0
False,False,False,False,False,False,False,False,False,False,106.1
False,False,False,False,False,False,False,False,False,False,43.6
False,False,False,False,False,False,False,False,False,True,215.9
False,False,False,False,False,True,False,True,False,False,101.6
False,False,False,False,False,True,False,True,False,False,23.2
False,False,False,False,False,False,False,False,True,False,67.1
False,False,False,False,False,True,False,False,False,False,40.4
False,False,False,False,False,False,True,False,True,False,157.0
False,False,False,False,False,True,False,False,False,False,100.9
False,False,False,True,False,False,False,False,True,False,352.3
False,False,False,False,False,True,False,False,False,False,84.9
False,False,False,False,False,False,False,False,False,True,330.8
False,False,False,False,True,False,False,False,False,True,141.8
False,False,False,False,False,False,False,False,True,False,125.2
False,False,False,False,False,True,False,False,False,False,66.7
False,False,False,False,False,True,False,False,False,False,0.8
False,False,False,False,False,False,False,False,False,False,640.1
False,False,False,False,False,True,False,False,False,True,6.2
False,False,False,False,False,True,False,False,False,True,146.3
False,False,False,True,False,False,False,False,False,False,95.3
False,False,False,False,False,False,False,False,False,True,410.8
False,False,False,False,False,False,False,False,False,False,57.6
False,False,False,False,False,False,False,False,True,False,121.9
False,False,False,False,False,True,False,True,False,False,231.9
False,False,False,False,False,False,False,False,False,False,23.9
False,False,False,False,False,False,False,False,False,False,83.1
False,False,False,False,False,False,False,False,False,False,260.5
False,False,False,False,False,True,False,False,True,False,66.8
False,False,False,False,False,True,False,False,False,True,56.0
False,False,False,False,False,True,False,False,False,False,13.2
False,False,False,False,False,False,False,False,True,False,131.9
False,False,False,False,False,False,False,False,False,False,147.5
False,False,False,False,False,False,False,False,True,False,98.4
False,False,False,False,False,False,False,False,True,False,75.6
False,False,False,False,False,False,False,True,False,False,17.8
False,False,False,False,False,True,False,False,False,False,3.6
False,False,False,True,False,False,False,False,False,False,43.4
False,False,False,False,False,True,False,False,False,True,259.1
False,False,False,False,False,True,False,False,False,False,83.0
False,False,False,False,False,False,False,False,False,True,352.8
False,False,False,False,False,False,False,False,False,False,80.3
False,False,False,False,False,True,False,False,False,False,64.9
False,False,False,False,False,True,False,False,False,False,87.6
False,False,False,False,False,False,False,False,False,False,33.9
False,False,False,True,False,False,False,False,True,False,65.2
False,False,False,False,True,False,False,False,False,False,153.8
False,False,False,False,False,True,False,False,True,False,11.1
False,False,False,False,False,False,False,True,False,False,21.4
False,False,False,False,False,True,False,False,False,True,286.2
False,False,False,False,False,True,False,False,True,False,42.4
False,False,False,False,False,True,False,True,False,False,68.7
False,False,False,False,False,False,False,False,False,False,152.5
False,False,False,False,False,True,False,True,False,False,18.8
False,False,False,False,False,False,False,False,False,False,105.3
False,False,False,False,False,False,False,False,False,True,9.4
False,False,False,True,False,False,False,False,True,False,225.3
False,False,False,False,False,True,False,False,False,True,178.0
False,False,False,False,True,False,False,False,True,False,110.6
False,False,False,False,False,False,False,True,False,False,26.5
False,False,False,False,False,False,False,False,False,False,2.0
False,False,False,False,False,False,False,False,False,True,231.1
False,False,False,False,True,False,False,False,False,False,41.4
False,False,False,True,False,False,False,False,False,True,195.2
False,False,False,False,True,False,False,False,False,False,51.5
False,False,False,False,False,True,False,True,False,False,45.8
False,False,False,False,False,False,False,False,True,False,32.3
False,False,False,False,False,False,False,True,False,False,86.2
False,False,False,False,False,False,False,False,False,True,335.4
False,False,False,False,False,False,False,False,True,False,19.4
False,False,False,False,False,False,False,True,False,False,40.0
False,False,False,False,False,True,False,False,False,False,100.4
False,False,False,False,False,True,False,True,False,False,28.8
False,False,False,False,False,True,False,False,True,False,26.5
False,False,False,False,False,False,True,False,True,False,279.4
False,False,False,False,False,False,False,True,False,False,179.9
False,False,False,False,False,False,False,False,False,False,108.7
False,False,False,False,False,True,False,True,False,False,30.6
False,False,False,False,False,False,False,False,True,False,46.9
False,False,False,False,False,False,False,True,False,False,84.4
False,False,False,False,False,False,False,False,True,False,113.5
False,False,False,False,False,False,False,False,True,False,97.8
False,False,False,False,False,False,False,False,True,False,75.8
False,False,False,False,False,True,False,True,False,False,55.1
False,False,False,False,False,False,False,False,False,False,58.8
False,False,False,True,False,False,False,False,False,False,311.6
False,False,False,False,False,True,False,True,False,False,43.2
False,False,False,False,False,False,False,True,False,False,20.2
False,False,False,False,False,True,False,False,True,False,77.7
False,False,False,False,False,False,False,True,False,False,48.2
False,False,False,False,False,True,False,False,False,False,158.8
False,False,False,False,False,True,False,False,True,False,15.8
False,False,False,False,False,False,False,False,True,False,128.0
False,False,False,False,False,False,False,False,False,True,108.9
False,False,False,False,False,False,False,False,False,True,194.5
False,False,False,True,False,False,False,False,False,True,175.3
False,False,False,True,False,False,False,False,False,False,166.7
False,False,False,True,False,False,False,False,True,False,379.3
False,False,False,False,False,False,False,True,False,False,50.6
False,False,False,False,False,True,False,False,True,False,41.0
False,False,False,False,False,False,False,False,True,False,88.2
False,False,False,False,False,False,False,False,False,True,140.0
False,False,False,False,False,False,False,False,False,True,182.2
False,False,False,False,False,False,False,False,False,False,68.3
False,False,False,False,False,False,False,True,False,False,20.1
False,False,False,False,False,False,False,False,True,False,45.8
False,False,False,False,False,False,False,False,False,True,282.2
False,False,False,False,False,False,False,False,True,False,34.9
False,False,False,True,False,False,False,False,False,False,173.6
False,False,False,False,False,True,False,False,False,True,173.4
False,False,False,False,False,False,False,False,False,True,16.7
False,False,False,False,False,True,False,False,False,False,11.3
False,False,False,False,False,True,False,False,False,True,388.5
False,False,False,False,False,False,False,False,True,False,72.3
False,False,False,False,False,True,False,False,True,False,84.9
False,False,False,False,False,False,False,False,True,False,65.1
False,False,False,False,False,False,False,False,False,True,249.4
False,False,False,False,False,False,False,False,True,False,82.1
False,False,False,False,False,False,False,False,True,False,77.6
False,False,False,False,False,True,False,False,False,False,170.3
False,False,False,True,False,False,False,False,False,False,91.9
False,False,False,False,False,False,False,False,False,True,72.6
False,False,False,False,False,False,False,True,False,False,99.0
False,False,False,True,False,False,False,False,False,False,95.8
False,False,False,False,False,False,False,False,False,True,355.9
False,False,False,False,False,False,False,True,False,False,29.4
False,False,False,False,False,True,False,False,False,True,268.7
False,False,False,False,False,False,False,False,True,False,62.5
False,False,False,False,False,False,False,False,False,False,88.5
False,False,False,False,False,False,True,False,False,False,139.9
False,False,False,True,False,False,False,False,False,False,141.2
False,False,False,True,False,False,False,True,False,False,144.7
False,False,False,False,False,False,False,False,False,False,62.7
False,False,False,False,True,False,False,False,False,False,228.0
False,False,False,False,False,True,False,False,False,True,79.4
False,False,False,False,False,True,False,False,False,True,155.2
False,False,False,False,False,False,False,True,False,False,72.0
False,False,False,True,False,False,False,False,False,False,180.1
False,False,False,False,False,True,False,False,False,False,122.1
False,False,False,False,False,False,False,False,False,True,511.6
False,False,False,False,False,True,False,False,False,False,25.0
False,False,False,False,False,False,False,True,False,False,70.9
False,False,False,False,False,False,False,False,False,False,37.0
False,False,False,False,True,False,False,True,False,False,181.1
False,False,False,False,False,False,False,False,False,False,118.1
False,False,False,False,False,True,False,False,True,False,12.0
False,False,False,False,False,False,False,False,False,False,93.1
False,False,False,False,False,False,False,False,False,True,195.5
False,False,False,False,False,False,False,False,False,False,67.6
False,False,False,False,False,True,False,False,False,False,154.7
False,False,False,True,False,False,False,True,False,False,309.2
False,False,False,False,False,True,False,False,True,False,107.3
False,False,False,False,False,False,False,True,False,False,23.9
False,False,False,False,False,False,False,False,True,False,47.5
False,False,False,False,False,False,False,False,False,False,2.5
False,False,False,True,False,False,False,False,False,False,101.9
False,False,False,False,False,False,False,True,False,False,11.8
False,False,False,False,False,False,False,False,False,False,166.4
False,False,False,False,False,True,False,True,False,False,1.4
False,False,False,False,False,False,False,True,False,False,114.7
False,False,False,False,False,False,False,True,False,False,99.7
False,False,False,False,False,True,False,False,False,False,65.8
False,False,False,False,False,False,False,False,False,False,20.7
False,False,False,False,False,True,False,False,False,False,47.0
False,False,False,False,False,False,False,False,True,False,112.5
False,False,False,False,False,False,False,False,False,False,112.7
False,False,False,False,False,False,False,False,True,False,134.1
False,False,False,False,False,True,False,False,True,False,55.3
False,False,False,False,False,False,False,False,False,False,51.9
False,False,False,False,False,True,False,False,False,True,99.9
False,False,False,True,False,False,False,False,False,False,256.2
False,False,False,False,False,False,False,True,False,False,74.2
False,False,False,False,False,True,False,False,False,True,211.0
False,False,False,True,False,False,False,False,False,False,169.3
False,False,False,False,False,False,False,True,False,False,113.1
False,False,False,False,False,False,False,False,False,False,91.4
False,False,False,False,False,True,False,False,True,False,13.9
False,False,False,False,False,False,False,False,True,False,41.7
False,False,False,False,True,False,False,False,False,False,203.2
False,False,False,False,False,True,False,False,False,False,56.1
False,False,False,False,False,False,False,True,False,False,125.5
False,False,False,False,False,False,False,False,True,False,23.1
False,False,False,False,False,False,False,False,True,False,77.6
False,False,False,False,False,False,False,False,False,False,60.8
False,False,False,False,True,False,False,False,False,False,207.8
False,False,False,False,False,False,False,False,False,False,80.2
False,False,False,False,False,False,False,False,True,False,86.0
False,False,False,False,False,False,False,False,False,False,119.3
False,False,False,False,False,True,False,False,False,True,63.2
False,False,False,True,False,False,False,False,False,True,177.5
False,False,False,True,False,False,False,False,False,False,336.9
False,False,False,False,False,True,False,False,False,False,340.9
False,False,False,False,False,False,False,False,False,True,116.5
False,False,False,False,True,False,False,True,False,False,263.5
False,False,False,False,False,False,False,False,False,False,15.3
False,False,False,False,False,True,False,False,True,False,77.7
False,False,False,False,False,False,False,False,False,False,120.4
False,False,False,False,False,False,True,False,True,False,204.7
False,False,False,False,False,False,False,False,True,False,85.9
False,False,False,False,False,False,False,False,False,False,69.4
False,False,False,False,False,False,False,False,True,False,221.4
False,False,False,False,False,False,False,False,False,False,101.4
False,False,False,False,False,True,False,False,False,False,7.7
False,False,False,False,False,False,False,False,True,False,88.7
False,False,False,False,False,False,False,False,False,True,290.6
False,False,False,False,False,False,False,True,False,False,10.9
False,False,False,False,False,True,False,False,False,True,169.8
False,False,False,False,False,False,False,False,False,False,155.1
False,False,False,False,False,True,False,False,False,False,334.8
False,False,False,False,False,True,False,True,False,False,78.8
False,False,False,False,False,False,False,False,False,True,4.9
False,False,False,True,False,False,False,True,False,False,236.1
False,False,False,False,False,False,False,False,False,True,294.8
False,False,False,False,False,False,False,False,False,True,80.8
